Kepler-1341 b,2.99,0.72,-0.638
Kepler-1342 b,1.66,0.9,-0.261
Kepler-1343 b,1.93,0.93,0.195
Kepler-1344 b,1.84,1.13,0.146
Kepler-1345 b,2.36,1.55,0.693
Kepler-1346 b,1.58,1.21,-0.008
Kepler-1347 b,1.03,0.79,-0.388
Kepler-1348 b,1.94,1.04,0.204
Kepler-1349 b,0.7,1.28,0.343
Kepler-135 b,1.81,1.27,0.448
Kepler-135 c,1.16,1.27,0.448
Kepler-1350 b,2.52,0.53,-1.283
Kepler-1350 c,1.73,0.53,-1.283
Kepler-1351 b,0.65,0.67,-0.983
Kepler-1352 b,0.89,1.16,0.263
Kepler-1353 b,1.8,0.72,-0.615
Kepler-1354 b,2.97,1.24,0.302
Kepler-1355 b,1.46,0.83,-0.329
Kepler-1356 b,1.53,0.78,-0.486
Kepler-1357 b,1.28,0.9,-0.146
Kepler-1358 b,1.12,0.79,-0.413
Kepler-1359 b,2.83,0.72,-0.717
Kepler-136 b,2.05,1.35,0.467
Kepler-136 c,1.99,1.35,0.467
Kepler-1360 b,3.4,1.83,0.923
Kepler-1361 b,0.86,0.79,-0.437
Kepler-1362 b,2.6,0.74,-0.601
Kepler-1363 b,1.25,0.72,-0.626
Kepler-1364 b,2.15,1.79,0.792
Kepler-1365 b,0.92,1.05,0.425
Kepler-1365 c,0.8,1.05,0.425
Kepler-1366 b,1.43,0.6,-0.996
Kepler-1367 b,0.92,0.6,-0.905
Kepler-1368 b,1.65,1.08,0.051
Kepler-1369 b,2.69,0.99,-0.01
Kepler-137 b,1.47,0.8,-0.292
Kepler-137 c,1.88,0.8,-0.292
Kepler-1370 b,1.84,1.29,0.458
Kepler-1370 c,1.27,1.29,0.458
Kepler-1371 b,0.73,0.83,-0.198
Kepler-1371 c,0.64,0.83,-0.198
Kepler-1372 b,1.27,0.97,0.012
Kepler-1373 b,1.16,1.33,0.774
Kepler-1374 b,2.29,0.81,-0.368
Kepler-1375 b,1.74,1.78,0.822
Kepler-1376 b,1.05,0.97,-0.071
Kepler-1377 b,1.25,0.82,-0.293
Kepler-1378 b,2.2,0.67,-0.903
Kepler-1379 b,1.3,0.79,-0.403
Kepler-138 b,0.64,0.54,-1.252
Kepler-138 c,1.51,0.54,-1.252
Kepler-138 d,1.51,0.54,-1.252
Kepler-138 e,0.797,0.54,-1.252
Kepler-1380 b,1.43,0.94,0.473
Kepler-1381 b,2.25,0.94,-0.117
Kepler-1382 b,1.88,1.72,0.572
Kepler-1383 b,1.41,1.44,0.568
Kepler-1384 b,1.94,0.74,-0.539
Kepler-1385 b,0.85,1.29,0.45
Kepler-1386 b,1.24,1.03,0.009
Kepler-1387 b,0.93,0.77,-0.56
Kepler-1388 b,2.59,0.61,-1.107
Kepler-1388 c,2.26,0.61,-1.107
Kepler-1388 d,2.86,0.61,-1.107
Kepler-1388 e,2.46,0.61,-1.107
Kepler-1389 b,1.77,0.74,-0.534
Kepler-139 b,2.94,1.3,0.016
Kepler-139 c,3.38,1.3,0.016
Kepler-1390 b,1.18,0.98,-0.1
Kepler-1391 b,1.68,1.1,0.439
Kepler-1392 b,1.96,0.85,-0.231
Kepler-1393 b,0.8,0.92,0.151
Kepler-1394 b,1.39,2.55,0.811
Kepler-1395 b,0.8,1.23,0.277
Kepler-1396 b,2.07,1.27,0.204
Kepler-1397 b,1.72,1.12,0.591
Kepler-1398 b,0.9,1.18,0.312
Kepler-1398 c,1.03,1.18,0.312
Kepler-1399 b,1.25,0.96,0.01
Kepler-14 b,12.733,2.05,0.799
Kepler-140 b,1.61,1.29,0.251
Kepler-140 c,1.8,1.29,0.251
Kepler-1400 b,1.62,0.78,-0.578
Kepler-1401 b,1.68,1.1,0.14
Kepler-1402 b,0.76,0.87,0.448
Kepler-1403 b,2.14,1.15,0.372
Kepler-1404 b,2.01,0.8,-0.37
Kepler-1405 b,3.96,1.07,0.022
Kepler-1406 b,1.1,1.12,0.135
Kepler-1407 b,2.25,1.15,0.271
Kepler-1408 b,0.89,1.35,0.579
Kepler-1409 b,1.04,0.79,-0.422
Kepler-141 b,0.69,0.79,-0.446
Kepler-141 c,1.41,0.79,-0.446
Kepler-1410 b,1.78,0.6,-1.158
Kepler-1411 b,2.82,0.92,0.041
Kepler-1412 b,0.83,1.27,0.383
Kepler-1413 b,1.82,0.8,-0.391
Kepler-1414 b,1.23,0.75,-0.464
Kepler-1415 b,1.29,0.84,-0.297
Kepler-1416 b,0.88,1.15,0.284
Kepler-1417 b,1,1.02,0.395
Kepler-1418 b,1.66,0.72,-0.616
Kepler-1419 b,2.86,1.01,0.042
Kepler-142 b,1.99,1.27,0.107
Kepler-142 c,2.86,1.27,0.107
Kepler-142 d,2.16,1.27,0.107
Kepler-1420 b,1.28,0.79,-0.232
Kepler-1421 b,0.93,1.42,0.599
Kepler-1422 b,2.02,1.23,0.447
Kepler-1423 b,1.06,0.75,-0.52
Kepler-1424 b,1.16,1.07,0.271
Kepler-1425 b,0.94,0.95,0.398
Kepler-1426 b,1.56,1.02,0.035
Kepler-1427 b,1.1,1.01,0.016
Kepler-1428 b,1.64,1.36,0.944
Kepler-1429 b,1.29,1.07,0.138
Kepler-143 b,2.41,1.36,0.294
Kepler-143 c,3.37,1.36,0.294
Kepler-1430 b,1.18,0.72,-0.816
Kepler-1431 b,1.47,1.03,0.243
Kepler-1432 b,2.22,1.13,0.449
Kepler-1433 b,1.56,1.19,0.247
Kepler-1434 b,1.11,2.04,0.862
Kepler-1435 b,0.86,1.32,0.468
Kepler-1436 b,1.31,1.09,0.801
Kepler-1437 b,1.37,0.9,0.316
Kepler-1438 b,0.94,0.96,0.123
Kepler-1439 b,1.46,0.43,-1.544
Kepler-144 b,1.33,1.24,0.282
Kepler-144 c,1.35,1.24,0.282
Kepler-1440 b,1.26,0.96,0.377
Kepler-1441 b,1.31,1,0.325
Kepler-1442 b,3.93,1.44,0.651
Kepler-1443 b,0.97,1.27,0.561
Kepler-1444 b,2.18,1.05,0.021
Kepler-1445 b,0.96,1.26,0.34
Kepler-1446 b,0.82,0.75,-0.651
Kepler-1447 b,2.9,0.95,-0.042
Kepler-1448 b,1.61,0.93,-0.069
Kepler-1449 b,1.68,1.1,0.509
Kepler-145 b,2.65,1.85,0.692
Kepler-145 c,4.32,1.85,0.692
Kepler-1450 b,1.71,0.68,-0.768
Kepler-1451 b,3.35,0.99,-0.119
Kepler-1452 b,2.7,2.06,0.721
Kepler-1453 b,2.67,0.94,-0.14
Kepler-1454 b,1.88,0.86,-0.255
Kepler-1455 b,2.16,0.6,-1.141
Kepler-1456 b,1.14,0.62,-0.957
Kepler-1457 b,1.99,1.01,0.215
Kepler-1458 b,2.76,0.94,-0.24
Kepler-1459 b,1.36,0.74,-0.523
Kepler-146 b,3.71,1.21,0.148
Kepler-146 c,3.13,1.21,0.148
Kepler-1460 b,1.96,0.67,-0.844
Kepler-1461 b,2.03,0.74,-0.645
Kepler-1462 b,3.82,1,-0.314
Kepler-1463 b,1.86,0.95,0.092
Kepler-1464 b,1.66,1.01,0.43
Kepler-1464 c,1,1.01,0.43
Kepler-1465 b,1.77,0.71,-0.652
Kepler-1466 b,1.55,1.02,-0.023
Kepler-1467 b,3.3,0.82,-0.351
Kepler-1468 b,1.73,1.05,0.531
Kepler-1468 c,1.15,1.05,0.531
Kepler-1468 d,3.332,1.5,0.531
Kepler-1469 b,2.8,0.89,-0.274
Kepler-147 b,1.53,1.47,0.427
Kepler-147 c,2.43,1.47,0.427
Kepler-1470 b,1.07,0.76,-0.486
Kepler-1471 b,1.41,0.93,-0.199
Kepler-1471 c,1.88,1.17,-0.199
Kepler-1472 b,1.9,1.25,0.42
Kepler-1473 b,1.19,1.09,0.194
Kepler-1474 b,2.16,1.04,0.029
Kepler-1475 b,2.92,1.28,0.254
Kepler-1476 b,1.67,0.96,-0.243
Kepler-1477 b,1.18,0.78,-0.196
Kepler-1478 b,1.73,1.06,0.304
Kepler-1479 b,1.83,0.98,0.145
Kepler-148 b,1.8,0.85,-0.383
Kepler-148 c,3.6,0.85,-0.383
Kepler-148 d,8.68,0.81,-0.383
Kepler-1480 b,1.67,0.81,-0.449
Kepler-1481 b,1.23,0.75,-0.587
Kepler-1482 b,1.01,0.84,-0.083
Kepler-1483 b,1.52,1.4,0.394
Kepler-1484 b,2.11,0.92,0.796
Kepler-1485 b,1.47,1.12,0.28
Kepler-1486 b,2.32,1.12,0.312
Kepler-1487 b,2.13,1.63,0.557
Kepler-1487 c,7.97,3.96,0.557
Kepler-1488 b,1.86,1.31,0.587
Kepler-1488 c,1.652,1.52,0.587
Kepler-1489 b,1.77,0.9,0.198
Kepler-149 b,4.21,0.95,-0.119
Kepler-149 c,1.61,0.95,-0.119
Kepler-149 d,3.96,0.95,-0.119
Kepler-1490 b,3.04,0.87,-0.319
Kepler-1491 b,1.51,0.99,0.355
Kepler-1491 c,2.44,1.39,0.355
Kepler-1492 b,1.49,0.72,-0.754
Kepler-1493 b,1.41,1.29,0.249
Kepler-1494 b,3.07,0.94,0.079
Kepler-1495 b,2.94,1.04,0.052
Kepler-1496 b,2.22,1.27,0.304
Kepler-1497 b,1.66,0.95,-0.073
Kepler-1498 b,1.33,0.81,-0.166
Kepler-1499 b,1.19,0.78,-0.464
Kepler-15 b,10.76,0.99,-0.087
Kepler-150 b,1.25,0.94,-0.161
Kepler-150 c,3.69,0.94,-0.161
Kepler-150 d,2.79,0.94,-0.161
Kepler-150 e,3.12,0.94,-0.161
Kepler-150 f,3.64,0.91,-0.161
Kepler-1500 b,1.2,1,0.275
Kepler-1501 b,1.56,1.3,0.202
Kepler-1502 b,3.18,1.72,0.742
Kepler-1503 b,2.27,0.74,-0.144
Kepler-1504 b,2.13,0.81,0.468
Kepler-1505 b,0.93,0.86,0.149
Kepler-1506 b,1.32,0.93,0.426
Kepler-1507 b,0.84,0.85,-0.324
Kepler-1508 b,1.33,1.22,0.537
Kepler-1509 b,1.85,0.99,0.399
Kepler-151 b,3.06,0.83,-0.334
Kepler-151 c,2.09,0.83,-0.334
Kepler-1510 b,3.36,1.28,0.377
Kepler-1511 b,1.68,1.29,0.838
Kepler-1512 b,1.18,0.67,-1.695
Kepler-1513 b,8.46,0.97,-0.17
Kepler-1514 b,12.42,1.29,0.328
Kepler-1514 c,1.176,1.29,0.328
Kepler-1515 b,9.55,1.41,0.566
Kepler-1516 b,1.75,1.07,0.446
Kepler-1517 b,9.76,1.95,0.879
Kepler-1518 b,3.05,1.88,0.691
Kepler-1518 c,2.9,1.34,0.691
Kepler-1519 b,7.06,0.91,0.326
Kepler-152 b,2.79,0.72,-0.465
Kepler-152 c,2.39,0.72,-0.465
Kepler-1520 b,5.77,0.71,-0.673
Kepler-1521 b,2.5,0.76,-0.569
Kepler-1522 b,1.73,0.93,0.092
Kepler-1523 b,1.58,0.96,-0.099
Kepler-1524 b,3.54,1.25,-0.006
Kepler-1525 b,0.91,1.04,-0.011
Kepler-1526 b,2.43,0.69,-0.707
Kepler-1527 b,4.77,1.32,0.482
Kepler-1528 b,1.46,1.03,-0.064
Kepler-1529 b,2.1,0.77,-0.52
Kepler-153 b,2.92,0.89,-0.446
Kepler-153 c,2.53,0.89,-0.446
Kepler-1530 b,1.64,0.88,-0.311
Kepler-1530 c,1.65,0.88,-0.311
Kepler-1530 d,3.279,1.3,-0.311
Kepler-1531 b,1.11,1.27,0.304
Kepler-1532 b,1.35,0.88,-0.141
Kepler-1533 b,3.46,1.51,0.662
Kepler-1534 b,1.89,0.86,-0.233
Kepler-1535 b,2.55,1.11,0.165
Kepler-1536 b,3.14,0.67,-0.822
Kepler-1537 b,1.18,0.77,-0.423
Kepler-1538 b,2.82,1.03,-0.085
Kepler-1539 b,2.7,0.8,-0.426
Kepler-154 b,2.26,1,0.033
Kepler-154 c,2.95,1,0.033
Kepler-154 d,3.84,0.98,0.033
Kepler-154 e,1.5,0.98,0.033
Kepler-154 f,1.5,0.98,0.033
Kepler-1540 b,2.49,0.69,-0.818
Kepler-1541 b,1.16,0.81,-0.336
Kepler-1542 b,0.76,0.99,0.07
Kepler-1542 c,0.65,0.99,0.07
Kepler-1542 d,0.87,0.99,0.07
Kepler-1542 e,0.76,0.99,0.07
Kepler-1543 b,2.71,1.65,0.487
Kepler-1544 b,1.78,0.74,-0.606
Kepler-1545 b,2.7,0.8,-0.277
Kepler-1546 b,3.13,0.93,-0.13
Kepler-1547 b,0.9,1.18,0.222
Kepler-1548 b,2.64,0.97,-0.307
Kepler-1549 b,2.57,0.84,-0.273
Kepler-155 b,2.09,0.62,-1.21
Kepler-155 c,2.24,0.62,-1.21
Kepler-1550 b,3.02,1.11,0.119
Kepler-1551 b,2.66,1.22,0.244
Kepler-1552 b,2.47,0.78,-0.201
Kepler-1553 b,1.15,0.81,-0.338
Kepler-1554 b,2.9,0.81,-0.393
Kepler-1555 b,1.61,1.06,0.389
Kepler-1556 b,1.96,0.95,-0.231
Kepler-1557 b,1.53,1.17,0.119
Kepler-1558 b,0.68,0.79,-0.48
Kepler-1559 b,0.72,0.82,-0.276
Kepler-156 b,2.3,0.81,-0.44
Kepler-156 c,2.55,0.81,-0.44
Kepler-1560 b,0.89,1.02,-0.034
Kepler-1561 b,1.09,1.11,-0.02
Kepler-1562 b,3.55,1.05,0.491
Kepler-1563 b,0.75,0.99,-0.01
Kepler-1564 b,1.47,0.9,-0.135
Kepler-1565 b,1.19,0.73,-0.564
Kepler-1566 b,0.79,0.81,-0.437
Kepler-1567 b,2.73,0.93,-0.122
Kepler-1568 b,1.3,1.19,0.258
Kepler-1569 b,1.68,1.4,0.335
Kepler-157 b,1.32,1.04,0.091
Kepler-157 c,2.24,1.04,0.091
Kepler-157 d,1.46,1.03,0.091
Kepler-1570 b,1.07,0.89,0.414
Kepler-1571 b,1.52,1.39,0.194
Kepler-1572 b,0.94,0.95,0.373
Kepler-1573 b,1.2,1,0.169
Kepler-1574 b,1.29,1.08,0.156
Kepler-1575 b,1.31,0.92,-0.037
Kepler-1576 b,1.04,1.06,-0.063
Kepler-1577 b,1.13,0.74,-0.607
Kepler-1578 b,1.04,0.86,-0.165
Kepler-1579 b,0.84,0.7,-0.94
Kepler-158 b,2.12,0.62,-0.757
Kepler-158 c,1.9,0.62,-0.757
Kepler-1580 b,2.11,2.15,0.926
Kepler-1581 b,0.8,1.23,0.391
Kepler-1582 b,1.49,0.3,-2.389
Kepler-1583 b,0.6,0.91,-0.018
Kepler-1584 b,1.61,1.13,0.252
Kepler-1585 b,1.79,0.91,-0.434
Kepler-1586 b,1.52,1.75,0.183
Kepler-1587 b,1.33,1.22,0.326
Kepler-1588 b,0.76,0.99,0.32
Kepler-1589 b,1.09,1.25,0.329
Kepler-159 b,2.38,0.66,-0.754
Kepler-159 c,3.41,0.66,-0.754
Kepler-1590 b,1.14,1.16,0.063
Kepler-1591 b,1.27,1.16,0.434
Kepler-1592 b,1.54,1.28,0.507
Kepler-1593 b,3.17,0.77,-0.652
Kepler-1594 b,1.06,1.08,0
Kepler-1595 b,1.23,0.8,-0.363
Kepler-1596 b,1.9,0.92,0.431
Kepler-1597 b,1.06,1.39,0.434
Kepler-1598 b,0.95,1.09,-0.039
Kepler-1599 b,1.62,0.99,0.241
Kepler-16 b,8.449,0.65,-0.903
Kepler-160 b,1.715,1.12,0.004
Kepler-160 c,3.76,1.12,0.004
Kepler-1600 b,3.13,0.82,-0.339
Kepler-1600 c,1.942,0.83,-0.339
Kepler-1601 b,0.82,1.07,0.085
Kepler-1602 b,1.34,1.36,0.201
Kepler-1603 b,1.29,1.31,0.706
Kepler-1604 b,1.41,0.76,-0.527
Kepler-1605 b,1.08,0.82,0.429
Kepler-1606 b,2.07,0.86,-0.171
Kepler-1607 b,0.92,1.21,0.709
Kepler-1608 b,1.73,0.72,-0.537
Kepler-1609 b,2.22,1.27,0.484
Kepler-161 b,2.12,0.81,-0.447
Kepler-161 c,2.05,0.81,-0.447
Kepler-1610 b,1.61,0.87,-0.483
Kepler-1610 c,2.09,0.8,-0.483
Kepler-1611 b,0.81,0.93,-0.113
Kepler-1612 b,1.03,0.94,-0.188
Kepler-1613 b,2.08,1.12,0.638
Kepler-1614 b,1.49,0.76,-0.271
Kepler-1615 b,2.06,1.05,0.389
Kepler-1616 b,1.02,1.34,0.638
Kepler-1617 b,1.2,1.22,0.341
Kepler-1618 b,1.26,1.65,0.69
Kepler-1619 b,0.76,1,0.326
Kepler-162 b,1.26,0.96,0.155
Kepler-162 c,3.03,0.96,0.155
Kepler-1620 b,1.61,1.23,0.293
Kepler-1621 b,2.16,1.24,0.478
Kepler-1622 b,1.47,1.5,0.373
Kepler-1623 b,1.31,1,-0.172
Kepler-1624 b,5.7,0.47,-1.323
Kepler-1625 b,6.06,0.94,0.437
Kepler-1626 b,2.02,1.85,0.611
Kepler-1627 b,3.69,0.84,-0.303
Kepler-1628 b,6.43,0.52,-1.33
Kepler-1629 b,0.77,1.01,-0.134
Kepler-163 b,1.05,0.92,-0.138
Kepler-163 c,2.26,0.92,-0.138
Kepler-1630 b,2.19,0.63,-0.646
Kepler-1631 b,1.35,0.95,0.007
Kepler-1632 b,2.47,1.19,0.406
Kepler-1633 b,1.58,1.32,0.646
Kepler-1634 b,3.19,0.89,-0.265
Kepler-1635 b,3.64,0.85,-0.28
Kepler-1636 b,3.23,1.02,0.237
Kepler-1637 b,0.89,1.02,0.023
Kepler-1638 b,1.87,0.95,-0.114
Kepler-1639 b,2.58,1.18,0.145
Kepler-164 b,1.41,1.15,0.113
Kepler-164 c,2.73,1.15,0.113
Kepler-164 d,2.45,1.15,0.113
Kepler-164 e,4.24,1.1,0.113
Kepler-1640 b,4.82,1.43,0.47
Kepler-1641 b,3.11,1.19,0.131
Kepler-1641 c,2.95,1.19,0.131
Kepler-1642 b,3.2,0.84,-0.405
Kepler-1642 c,2.66,0.84,-0.405
Kepler-1643 b,2.32,0.86,-0.472
Kepler-1644 b,1.88,0.86,-0.215
Kepler-1645 b,1.78,1.02,0.336
Kepler-1646 b,1.23,0.26,-1.78
Kepler-1647 b,11.874,1.79,0.644
Kepler-1649 b,1.017,0.23,-2.287
Kepler-1649 c,1.06,0.23,-2.287
Kepler-165 b,2.32,0.77,-0.472
Kepler-165 c,2.23,0.77,-0.472
Kepler-1650 b,0.96,0.33,-1.871
Kepler-1651 b,1.84,0.5,-1.368
Kepler-1652 b,1.6,0.38,-1.638
Kepler-1653 b,2.17,0.69,-0.636
Kepler-1654 b,9.18,1.18,0.09
Kepler-1655 b,2.213,1.03,0.143
Kepler-1656 b,4.52,1.1,0.021
Kepler-1658 b,11.994,2.89,1.206
Kepler-166 b,2.27,0.74,-0.385
Kepler-166 c,2.38,0.74,-0.385
Kepler-166 d,1.73,0.83,-0.385
Kepler-1661 b,3.87,0.76,-0.513
Kepler-1663 b,3.304,0.63,-1.109
Kepler-1664 b,3.033,1.07,0.05
Kepler-1665 b,2.839,0.78,-0.45
Kepler-1666 b,2.883,1.15,0.268
Kepler-1666 c,3.236,1.15,0.268
Kepler-1667 b,2.984,1.09,0.123
Kepler-1668 b,4.348,1.02,-0.056
Kepler-1669 b,2.78,0.71,-0.803
Kepler-1669 c,1.901,0.6,-0.803
Kepler-1669 d,1.22,0.6,-0.803
Kepler-167 b,1.718,0.75,-0.539
Kepler-167 c,1.674,0.75,-0.539
Kepler-167 d,1.238,0.75,-0.539
Kepler-167 e,10.16,0.75,-0.539
Kepler-1670 b,3.356,1.52,0.383
Kepler-1671 b,1.326,0.93,-0.266
Kepler-1672 b,2.97,1.09,0.179
Kepler-1673 b,2.936,1.13,0.179
Kepler-1674 b,3.206,0.88,-0.206
Kepler-1675 b,3.125,1.13,0.129
Kepler-1676 b,3.377,1.06,0.084
Kepler-1677 b,2.702,1.25,0.265
Kepler-1678 b,3.304,0.83,-0.162
Kepler-1679 b,2.069,0.87,-0.201
Kepler-168 b,1.46,1.11,0.361
Kepler-168 c,2.69,1.11,0.361
Kepler-1680 b,1.36,0.72,-0.524
Kepler-1681 b,2.553,0.76,-0.293
Kepler-1682 b,2.889,0.84,-0.196
Kepler-1683 b,1.875,0.9,-0.198
Kepler-1684 b,2.871,0.67,-0.707
Kepler-1685 b,2.577,0.84,-0.245
Kepler-1686 b,1.426,1.2,0.141
Kepler-1687 b,1.656,0.73,-0.859
Kepler-1688 b,1.262,0.75,-0.636
Kepler-1689 b,0.947,1,-0.016
Kepler-169 b,1.13,0.76,-0.496
Kepler-169 c,1.21,0.76,-0.496
Kepler-169 d,1.25,0.76,-0.496
Kepler-169 e,2.2,0.76,-0.496
Kepler-169 f,2.58,0.76,-0.496
Kepler-1690 b,2.811,0.86,-0.243
Kepler-1691 b,1.835,1.13,0.175
Kepler-1692 b,1.112,0.87,-0.324
Kepler-1693 b,1.289,0.88,-0.218
Kepler-1693 c,0.977,1.1,-0.218
Kepler-1694 b,1.18,0.76,-0.508
Kepler-1695 b,1.119,0.99,-0.104
Kepler-1696 b,2.81,1.2,0.139
Kepler-1697 b,1.26,0.77,-0.588
Kepler-1698 b,1.073,0.74,-0.518
Kepler-1699 b,1.567,0.73,-0.339
Kepler-17 b,14.68,1.01,0.012
Kepler-170 b,3.2,1.03,-0.055
Kepler-170 c,2.86,1.03,-0.055
Kepler-1700 b,2.901,1.09,0.154
Kepler-1701 b,2.222,0.84,-0.351
Kepler-1702 b,1.602,0.73,-0.496
Kepler-1704 b,11.949,1.7,0.452
Kepler-1705 b,2.03,1.26,0.354
Kepler-1705 c,2.05,1.26,0.354
Kepler-1708 b,9.96,1.12,0.182
Kepler-1709 b,3.124,1.04,0.115
Kepler-171 b,2.34,0.84,-0.079
Kepler-171 c,2.56,0.84,-0.079
Kepler-171 d,1.89,0.84,-0.079
Kepler-1710 b,3.197,0.9,-0.143
Kepler-1711 b,1.923,1.03,0.01
Kepler-1712 b,2.284,0.51,-1.179
Kepler-1713 b,1.717,1.46,0.486
Kepler-1714 b,3.264,2.09,0.76
Kepler-1715 b,4.14,1.21,0.417
Kepler-1716 b,2.425,0.68,-0.624
Kepler-1717 b,2.989,1.64,0.593
Kepler-1718 b,2.569,0.91,-0.04
Kepler-1719 b,3.95,1.78,0.526
Kepler-172 b,2.35,1.08,-0.032
Kepler-172 c,2.86,1.08,-0.032
Kepler-172 d,2.25,1.08,-0.032
Kepler-172 e,2.76,1.08,-0.032
Kepler-1720 b,3.216,0.84,-0.336
Kepler-1721 b,3.119,0.8,-0.407
Kepler-1722 b,2.867,0.79,-0.17
Kepler-1723 b,2.88,1.01,0.034
Kepler-1724 b,2.837,0.94,0.055
Kepler-1725 b,2.813,1.08,0.199
Kepler-1726 b,2.509,0.8,-0.37
Kepler-1727 b,3.173,0.82,-0.251
Kepler-1728 b,2.955,0.81,-0.416
Kepler-1729 b,3.894,0.52,-0.663
Kepler-173 b,1.29,0.95,0.074
Kepler-173 c,2.43,0.95,0.074
Kepler-1730 b,4.485,1.14,0.075
Kepler-1731 b,2.933,0.72,-0.6
Kepler-1732 b,4.099,1.49,0.296
Kepler-1733 b,3.636,1.25,0.43
Kepler-1734 b,3.089,0.97,0.144
Kepler-1735 b,1.194,0.51,-1.193
Kepler-1736 b,3.877,0.97,0.402
Kepler-1737 b,5.395,0.88,-0.344
Kepler-1738 b,2.825,1,-0.005
Kepler-1739 b,2.431,0.76,-0.14
Kepler-174 b,1.96,0.62,-0.57
Kepler-174 c,1.49,0.62,-0.57
Kepler-174 d,2.19,0.62,-0.57
Kepler-1740 b,3.323,0.91,-0.079
Kepler-1741 b,1.273,0.42,-1.242
Kepler-1742 b,2.178,0.85,-0.184
Kepler-1743 b,1.599,1.61,0.599
Kepler-1744 b,3.768,0.85,-0.098
Kepler-1745 b,1.929,1.4,0.007
Kepler-1746 b,8.935,1.29,0.496
Kepler-1747 b,4.265,0.86,-0.205
Kepler-1748 b,2.713,0.86,-0.35
Kepler-1749 b,1.613,0.55,-0.95
Kepler-175 b,2.56,1.01,0.194
Kepler-175 c,3.1,1.01,0.194
Kepler-1750 b,6.004,0.97,0.061
Kepler-1751 b,1.824,0.97,0.036
Kepler-1752 b,4.541,0.82,-0.398
Kepler-1753 b,2.227,0.77,-0.56
Kepler-1754 b,2.44,0.75,-0.612
Kepler-1755 b,5.917,0.92,0.274
Kepler-1756 b,1.472,0.81,-0.459
Kepler-1757 b,2.947,0.74,-0.369
Kepler-1758 b,2.571,1.62,0.485
Kepler-1759 b,0.904,0.8,-0.563
Kepler-176 b,1.43,0.89,-0.404
Kepler-176 c,2.6,0.89,-0.404
Kepler-176 d,2.51,0.89,-0.404
Kepler-176 e,1.45,0.83,-0.404
Kepler-1760 b,2.29,0.9,-0.26
Kepler-1761 b,1.391,0.53,-1.17
Kepler-1762 b,2.76,1.24,0.331
Kepler-1763 b,1.147,1.26,0.274
Kepler-1764 b,4.555,1.13,0.415
Kepler-1765 b,2.495,1.06,-0.136
Kepler-1766 b,2.279,1.04,0.175
Kepler-1767 b,3.013,0.83,-0.503
Kepler-1768 b,2.233,1.57,0.287
Kepler-1769 b,4.465,1.3,0.215
Kepler-177 b,3.5,1.32,0.24
Kepler-177 c,8.73,1.32,0.24
Kepler-1770 b,2.841,1.01,-0.209
Kepler-1771 b,4.055,0.93,-0.092
Kepler-1772 b,2.686,0.93,0.472
Kepler-1773 b,3.505,1.3,0.405
Kepler-1774 b,3.182,1.12,0.19
Kepler-1775 b,3.648,1.65,0.246
Kepler-1776 b,2.612,1.15,0.164
Kepler-1777 b,2.132,1.07,-0.033
Kepler-1778 b,3.017,1.09,0.098
Kepler-1779 b,3.033,1.06,-0.05
Kepler-178 b,2.9,1.07,-0.208
Kepler-178 c,2.88,1.07,-0.208
Kepler-178 d,3.95,1.07,-0.208
Kepler-1780 b,3.606,0.87,-0.217
Kepler-1781 b,2.381,0.96,-0.361
Kepler-1782 b,2.229,0.73,-0.556
Kepler-1783 b,1.319,1.78,-0.451
Kepler-1784 b,2.799,0.97,-0.121
Kepler-1785 b,2.704,1,0.003
Kepler-1786 b,3.163,1.4,0.159
Kepler-1787 b,2.319,0.93,-0.098
Kepler-1788 b,2.379,0.7,-0.611
Kepler-1789 b,2.831,0.89,-0.231
Kepler-179 b,1.64,0.76,-0.278
Kepler-179 c,2,0.76,-0.278
Kepler-1790 b,3.145,1.37,0.383
Kepler-1791 b,3.121,1.18,0.176
Kepler-1792 b,2.52,1.01,-0.508
Kepler-1793 b,3.79,0.76,-0.234
Kepler-1794 b,1.794,0.82,-0.611
Kepler-1795 b,1.663,0.69,-0.757
Kepler-1796 b,2.75,0.95,0.118
Kepler-1797 b,3.058,1.01,0.062
Kepler-1798 b,2.309,0.59,-0.957
Kepler-1799 b,4.128,0.92,0.314
Kepler-18 b,2,1.11,-0.031
Kepler-18 c,5.49,1.11,-0.031
Kepler-18 d,6.98,1.11,-0.031
Kepler-180 b,1.5,1.06,-0.132
Kepler-180 c,3.01,1.06,-0.132
Kepler-1800 b,0.997,2.51,-0.188
Kepler-1801 b,2.709,0.98,-0.223
Kepler-1801 c,2.91,0.98,-0.223
Kepler-1802 b,1.671,0.64,-0.925
Kepler-1802 c,2.322,0.64,-0.925
Kepler-1804 b,1.596,1.67,-0.512
Kepler-1805 b,1.545,0.55,-1.177
Kepler-1806 b,2.356,0.79,-0.435
Kepler-1807 b,2.704,1.5,0.603
Kepler-1808 b,3.025,0.89,-0.062
Kepler-1809 b,1.513,0.72,-0.471
Kepler-181 b,1.27,0.75,-0.379
Kepler-181 c,1.99,0.75,-0.379
Kepler-1810 b,3.918,1.02,-0.158
Kepler-1811 b,3.848,1.19,0.154
Kepler-1812 b,2.325,1.1,0.28
Kepler-1813 b,1.413,0.79,-0.4
Kepler-1814 b,2.37,0.82,-0.506
Kepler-1814 c,1.76,0.82,-0.506
